Gene,Log2FoldChange,p_value,adjusted_p_value
23212,0.0398725343659134,0.0002529439031132391,0.014099267609602643
19158,0.039828376146545,0.0020999151762368692,0.030250437692681997
19765,0.03981754246093411,5.442212251846527e-05,0.014099267609602643
18030,0.03981561203304751,0.00020892963887065433,0.014099267609602643
17628,0.03972799955928241,6.213552456031317e-05,0.014099267609602643
21156,0.03954587164665377,0.004135644246677658,0.04436756322166099
9520,0.03952624627182777,0.0033040345622039613,0.03944595141931488
17846,0.039515013996421225,8.065183886449387e-05,0.014099267609602643
23113,0.039505355976912376,0.0020342039071736197,0.029699721893658416
15604,0.03940582249779492,0.0013202883975957382,0.022335424557484246
9304,0.03929368913709312,0.00010696737748034603,0.014099267609602643
9338,0.039167285625757955,0.0001815764553210111,0.014099267609602643
19739,0.03915825862079798,0.0033842535897910626,0.03993185031552776
17455,0.039122695926816504,0.0022830368961762847,0.0318504329115885
14771,0.039095758661744875,0.004612793934336138,0.04641964216382952
21609,0.039024396882279655,7.041667917569977e-05,0.014099267609602643
22586,0.03887325835901946,0.0009795434289017575,0.018097292297124576
16507,0.03885871440928634,5.0417746097401975e-05,0.014099267609602643
19532,0.03880173953132744,6.081831244452348e-05,0.014099267609602643
22155,0.038672848461647785,0.00041320336990976813,0.014099267609602643
15042,0.038631356357860275,0.0013362267185461278,0.022525234302045245
21883,0.03859059932091319,0.00016674645275004886,0.014099267609602643
21482,0.03856034845010667,0.0014955010331990056,0.024309742500599994
22849,0.038446546877077735,0.005090673338877803,0.04893853105075036
9439,0.03840384166275042,0.004562830955307221,0.04613846153117321
1497,0.03839874364393758,0.004934389642293568,0.04801625795415714
16942,0.03835400668682079,0.0037032920198458155,0.04173634585161455
17618,0.03826667051070802,0.0004121181025184232,0.014099267609602643
10334,0.038082026945920375,0.0005371604609697224,0.014099267609602643
21328,0.03801492405609021,6.154134370366446e-05,0.014099267609602643
18439,0.037998399493711865,0.0014641774357381629,0.02402056040623364
22464,0.03791336293620451,0.002359225317863666,0.03249550394541587
17374,0.03789589325429436,0.0010432046210253592,0.0190086216060117
23228,0.03785110136770084,0.0011476327834466962,0.020457470566978067
19969,0.03782927254883979,0.001265623820434006,0.021927073633424558
23674,0.03779923436405401,0.000473640210465225,0.014099267609602643
22678,0.0377973544488715,0.0015246740285106552,0.024601068073163597
20217,0.03776740976591553,0.005288566734650574,0.04973074547414651
22142,0.037692117179141865,0.004384629972257085,0.04526864941080304
14590,0.03769211348977583,4.9418287578916505e-05,0.014099267609602643
15967,0.037576193510136774,0.002720718903022691,0.035481565074814224
8567,0.03756797584227568,0.0010052137630243018,0.018428918988778867
17939,0.03752535291107531,0.0008015270644298779,0.015605588114144522
22935,0.037489241869144194,0.00039495963208238167,0.014099267609602643
10108,0.03747519707370922,0.002011119349142863,0.0295417962240247
23134,0.03746627071655814,0.0017888193097553176,0.027305902520995965
21869,0.037464831028033496,0.0051380837841161296,0.04907805519281793
18858,0.03742617774430017,0.00039769733921064354,0.014099267609602643
21456,0.037388396961519826,0.0008371843537329877,0.016154883204208905
16061,0.03728675349149939,0.0005254897572485894,0.014099267609602643
19133,0.037282176043130985,0.002312372530622088,0.032090890875551885
16779,0.03726347269634399,0.004447074686081611,0.0455782193030348
17970,0.03726104238159997,0.0037956928246156165,0.04225894949793599
22999,0.037259127943365444,0.0007531603855706298,0.014907079936625982
21497,0.037172801394725556,0.0024311626340622417,0.03307846749031206
10462,0.03715020384407616,0.0018664574219271338,0.028126476427651943
18333,0.03710621931904469,0.0003352584598156362,0.014099267609602643
23481,0.03707215555145322,0.003955728014504749,0.04314740355303618
4981,0.0370061516957145,0.001117411253085689,0.02008479413490617
16534,0.036902141177503595,0.0036531192791481623,0.041396119842073385
21677,0.03689368534590241,0.00022264138638022852,0.014099267609602643
9435,0.03683460814004108,0.0004205901077938196,0.014099267609602643
18211,0.03678732419160809,0.00522956668485979,0.049531087546102054
12533,0.036780090868460055,0.0005986986911137408,0.014099267609602643
20527,0.036720882513915004,0.0007723212754434359,0.015173093699452522
19717,0.03668104625571622,0.0007126745107827859,0.0143074353005762
21913,0.036622929403734336,0.0006931176048259384,0.014099267609602643
11625,0.03660848437921749,0.0022778266320451625,0.03184245472695601
20972,0.036593554884971596,0.0005382496806727856,0.014099267609602643
23187,0.03659336136272384,0.0012141281975293374,0.02129407793903401
19233,0.03650522246715478,0.0007549931619583785,0.01493097495935915
21768,0.03637549333195243,0.001351036780097652,0.022726742734976005
14788,0.03635103406325334,0.000610150402030419,0.014099267609602643
23608,0.0362548856983651,0.0022147329434100884,0.03124448898297802
21808,0.0360056322003324,0.0008538026224908285,0.016382852571427714
8780,0.03593375614941312,0.0006513098287806155,0.014099267609602643
22380,0.03590489616787343,0.0006594044101526959,0.014099267609602643
20132,0.03590473876706242,0.0027826765398508285,0.03590254570213838
21070,0.035831920929724384,0.0011583811047717882,0.0205886500155641
1948,0.03582653546230624,0.00024949531146822455,0.014099267609602643
22189,0.03582583134730423,0.004203406001683811,0.0447127010963425
16424,0.03574479788320817,0.0022812211850347067,0.0318504329115885
17539,0.035708458491484754,0.0007558862314818417,0.014936261875390365
17100,0.035694497617733356,0.0007075160409932284,0.014215831564400979
3157,0.03569033628483993,0.00015977904146036994,0.014099267609602643
17698,0.03565075850501427,0.0014569695503180524,0.023951696395380105
16872,0.03563178740332393,0.0006445953649693052,0.014099267609602643
22964,0.035608023706298675,0.0035396369453214735,0.040738251632026795
20084,0.03557683905934737,0.003329430890984764,0.03960995794825296
17275,0.03556076099729663,0.00014774555475532896,0.014099267609602643
16471,0.03555804593737037,0.0007885921228172025,0.015441914660907814
21330,0.03551933548046804,0.0027576306760574566,0.035735420324371055
16936,0.035506760635850954,0.00029582838606537725,0.014099267609602643
15434,0.0354963819737978,0.0001424045004104129,0.014099267609602643
9330,0.035482654245086745,0.00016850267781072682,0.014099267609602643
11784,0.03547001226699076,0.0026699958905559516,0.03511449140912978
10525,0.03545593706662081,0.0002106230815107632,0.014099267609602643
19304,0.035447561692977525,0.0008939876786190482,0.01688250465873155
21783,0.035428443252796496,0.0026004480214087402,0.03463878028517111
14650,0.03538149109462402,0.00015097830941571548,0.014099267609602643
17530,0.03538129628776107,0.005346366591659992,0.049948246787837186
20718,0.035374315614757096,0.00018483288573835105,0.014099267609602643
17405,0.03536676702562433,0.00018048542341816897,0.014099267609602643
20463,0.03518029834659109,0.002492729211222047,0.033692778183391996
22251,0.03516021549341683,0.004393631936391995,0.045283244525767236
8613,0.03510728114524675,0.0001616829094323744,0.014099267609602643
20179,0.03510484649589901,0.0005974971504146552,0.014099267609602643
16068,0.035083225334908014,0.00017057483890182794,0.014099267609602643
18740,0.03506393670672438,0.0001524533543159393,0.014099267609602643
21845,0.035040814212503005,0.00244216078551055,0.033178359675661254
17771,0.03503972646872064,0.0037010107679668613,0.04173033870163863
18238,0.03503043984870158,0.00014477646468174967,0.014099267609602643
16239,0.035023353391453974,0.00014260545824749208,0.014099267609602643
15777,0.034931330954543996,0.0001484122344051293,0.014099267609602643
15999,0.034915547217762896,0.0001793979608996544,0.014099267609602643
9315,0.03489787184731216,0.00014187687947823496,0.014099267609602643
21044,0.034888793003765864,0.0019452470440921485,0.028948283629974803
14836,0.03485957964661479,0.00017311806023123758,0.014099267609602643
20372,0.034760316251619336,0.0018094292064428838,0.027502149761317974
14197,0.034753034590347384,0.003913165406704776,0.04300518336005663
21617,0.034718218347186816,0.0001619408162966596,0.014099267609602643
16782,0.034701652944058844,0.0001419447234409353,0.014099267609602643
10703,0.034683285909946265,0.00012995702806481687,0.014099267609602643
19386,0.03465203374547052,0.0015898985606480737,0.025166365147658833
9838,0.03464963749437727,0.00480776142566504,0.04730472598129617
17829,0.03459201525551142,0.0015060944578053626,0.024406296475094368
14376,0.0345790433965147,0.00505242772900354,0.04877321839298425
23676,0.03456037952897888,0.000528419012774265,0.014099267609602643
9396,0.03452683684490172,0.0004687096253100625,0.014099267609602643
22605,0.0345225302771362,0.00017530023184570345,0.014099267609602643
21807,0.03441306883280899,0.0019868012181575986,0.029373162175688243
22743,0.034406041770370974,0.0040801813363699,0.044029804927282784
21443,0.03439172062204682,0.003173193396866375,0.03846920986868708
7541,0.034361727187288055,0.004731895758358008,0.046995461872947
9347,0.03430365221680162,0.0021423666918015056,0.030585103429008338
9391,0.03426601985479552,0.00013364528858812266,0.014099267609602643
12970,0.03426216091691052,0.0011870089914208445,0.02094154074295311
9458,0.034262051628404996,0.005129931983597349,0.04907805519281793
15953,0.03422798113361611,0.004539296857087979,0.04602931859757436
17428,0.03420569610617695,0.003383045576115295,0.03993185031552776
23157,0.03417234516876676,0.0001437251426854524,0.014099267609602643
20845,0.03414392650930724,0.0015120616917128767,0.024469771241482283
9449,0.03414219010841259,0.00278406418494588,0.03590254570213838
18442,0.03412650325957943,0.00013794350281633172,0.014099267609602643
17463,0.034103553137579415,0.00012976277364773242,0.014099267609602643
16266,0.03407998721084582,0.00012356043854544493,0.014099267609602643
19006,0.03404171664020009,0.0020369620761757873,0.029720222957405895
6497,0.033909313286337686,0.0028884461066851766,0.03650500246056465
23263,0.033854427358387756,0.002874465742826399,0.03644799573641972
16786,0.03375403896433081,0.005029983329832579,0.04865977460265988
21420,0.0337511718723974,0.0031509711675222515,0.03840476131066612
16843,0.03373648391997888,0.003022112078251668,0.03733841372042822
19134,0.03369432247760476,0.002070901289043374,0.029977206652192438
10567,0.033652685414193945,0.003370864292917311,0.03987241361344708
19173,0.03364790292254935,0.001460925677149353,0.024000203656954613
17928,0.03364313754909376,0.0014912822125251472,0.024298229633430212
9297,0.03363927753424335,0.0013944592251309473,0.023224150559192348
18465,0.03363266900504677,0.0021135929583391538,0.030297974179123926
16432,0.03362028426590703,0.004750513430334651,0.04706265868555861
17042,0.03359349663484837,0.003379193847336772,0.039911606697639164
18364,0.0335630097081305,0.0006687114346163576,0.014099267609602643
13140,0.03356070570228206,0.0024151143013341316,0.032979968232463644
10519,0.03354750205880709,0.0033492173026234617,0.03978534756199086
20191,0.03350737654951619,0.004518565340759983,0.04593618172229166
16238,0.03348395902300451,0.00014645547782510943,0.014099267609602643
17533,0.03343301369921249,0.003369330970739216,0.03987241361344708
18121,0.03342364879611959,0.0034820616644471096,0.04052501800602268
8503,0.033364177665527614,0.0011704952424026881,0.02075759393473415
9873,0.03336371551005546,0.002133084075284674,0.030473018603133305
9370,0.03335868853870348,0.0008289816072497005,0.016035487005713413
22356,0.033310015311287716,0.0045115400283954115,0.045899484317249425
10617,0.03330386672757804,0.0015456239079227026,0.024757532567675152
19402,0.03328242869952115,0.0001256605554281168,0.014099267609602643
23592,0.03327028419728997,0.0037226503886412425,0.04189517434081399
15106,0.03324705389840521,0.0033050650539853273,0.03944595141931488
21541,0.03317326522174334,0.00011472202070395978,0.014099267609602643
16701,0.03316267330465163,0.0034071882926770183,0.040083580357910514
11412,0.033144188662968935,0.003905118714537293,0.04295630585991022
16022,0.033117716409863746,0.000632388015747905,0.014099267609602643
9718,0.033055064301738143,0.000934721374266885,0.017526943600746695
20812,0.033010452917605654,0.0011197922905449042,0.020103591304990367
20252,0.03299087099660866,0.0018234873920213973,0.027628806272179476
19276,0.032968158677550874,0.0025079499821655444,0.03376467347675778
16895,0.03294711804467332,0.0017098957605072489,0.026486185466131105
14743,0.0329445939588152,0.0028460752046175182,0.03630989584939613
15899,0.032903313887373054,0.002056733594259887,0.029878053093573467
17760,0.03290102113338668,0.0020552528348891925,0.029877518373206475
17575,0.03288541981622185,0.0011829941288685265,0.02088614634326311
18501,0.032857918697505636,0.0025233186521969576,0.03389105737360607
22310,0.03284629495983471,0.0014264958012171112,0.023548032347892423
9306,0.03284196078925043,0.001424537095126665,0.0235361209313458
16992,0.03284051971420884,0.0014238864885095103,0.0235361209313458
22212,0.03283198133821294,0.0014022124286002468,0.023324606739155325
8455,0.03279401545210567,0.0013685550253697899,0.02292449716180834
20588,0.032752984988392325,0.0011201414510111935,0.020103591304990367
21616,0.03274503878212917,0.0012312332693737954,0.021436570488659733
14528,0.03270389095249572,0.003981039883223389,0.04331240748064826
17543,0.03267170174596867,0.00431102777286485,0.04526864941080304
9028,0.03264658780437148,0.0015440400904557432,0.02475234181274586
20786,0.032638378237430724,0.0011684327010719098,0.020736422732034562
16216,0.03263009065736547,0.0012750221283281645,0.021927073633424558
10346,0.03262865116307327,0.0012744448249187594,0.021927073633424558
18803,0.032626031883631224,0.0012974500464289405,0.022058499008731344
9320,0.03262310703423629,0.0012962566893266593,0.02205391815696889
23505,0.032622326704435115,0.0012719119704392775,0.021927073633424558
10511,0.032622326704435115,0.0012719119704392775,0.021927073633424558
12165,0.03262023859173695,0.0012950875604416311,0.02204974327228369
18334,0.03262016402992178,0.0012710471744299596,0.021927073633424558
18105,0.03261880201786707,0.001294502488629234,0.02204974327228369
20631,0.03261733409518974,0.0012939049605748861,0.02204974327228369
19280,0.03261582417315949,0.001293290664429177,0.02204974327228369
8599,0.03261348359279348,0.0010810676883356777,0.019519732012536026
8884,0.032608792362405964,0.00181172851121013,0.02750768046878293
18677,0.03258790771366564,0.0005713299700383672,0.014099267609602643
20641,0.03257785025405574,0.0020214735163240362,0.029589041426997795
21458,0.032512224037133206,0.0005143662850623621,0.014099267609602643
21775,0.032469313613774586,0.0027323290477512608,0.03554096365807074
18262,0.03244596097386508,0.001915890794735381,0.0286363890233773
21731,0.03242399639124589,0.0025853523117432054,0.03451474255106841
8579,0.03240604046386657,0.0008633231788777657,0.01652568105838995
15660,0.03237979189103625,0.0009488493469411116,0.017694557743347133
16650,0.032362004140525605,0.0006676839406038924,0.014099267609602643
15861,0.032344052113908034,0.0016006284661478458,0.025255053659190847
22230,0.03234255552090093,0.0006375146660366948,0.014099267609602643
14042,0.032327022559388574,0.001419190321610251,0.023508725174765228
23479,0.03231666345009883,0.0010697023699066592,0.01938784781296276
21831,0.032294265432314284,0.0004243721084633416,0.014099267609602643
16885,0.0322715215496564,0.003665267424556423,0.04146442342377337
19377,0.032226970857094375,0.0017537480910447217,0.02695554857259337
16574,0.03221277699831786,0.0013088002948234143,0.022219817238573896
16619,0.03217857105432746,0.001998217298861976,0.029461054307495592
16259,0.03217049648395513,0.0005170595796674617,0.014099267609602643
4948,0.03216374925931481,0.0004459198066281421,0.014099267609602643
18860,0.03216250174855806,0.000445767284429815,0.014099267609602643
14825,0.032126364126864204,0.00043745910230965653,0.014099267609602643
6515,0.0320295512691975,0.001002661784674803,0.01841041292322119
17148,0.03200294571837205,0.0008896959982976023,0.01681476126632127
7278,0.032001621682983816,0.0008893478208466915,0.01681476126632127
21229,0.03199830433008179,0.0008884763207038704,0.01681476126632127
11992,0.031993652609740575,0.0008872563235850375,0.016808578130138765
23164,0.03199231922886045,0.0008869070623886393,0.016808578130138765
21217,0.03197832469910841,0.003640924389448701,0.04134537587045348
18049,0.0319178793432133,0.00038934838015712515,0.014099267609602643
18755,0.031883562305563384,0.00046791123830672055,0.014099267609602643
18736,0.03182725318877,0.0008783509443207104,0.016679583962557958
21395,0.03182592643532016,0.0008780126603910339,0.016679583962557958
17816,0.03182331380321596,0.0008773470779859802,0.016679583962557958
16416,0.03182196549646396,0.000877003881725749,0.016679583962557958
21310,0.03182060337987555,0.0008766573723103669,0.016679583962557958
16577,0.031790908498380996,0.0007206416175649937,0.014404505141332251
17071,0.03178008444528192,0.0004208353985955812,0.014099267609602643
16149,0.03176498517949264,0.0006062661776260432,0.014099267609602643
21729,0.031704623230147694,0.0029189989323155485,0.03671048709924771
10241,0.03168329438780616,0.0044845090533397886,0.04579802823671527
21756,0.03166615100192949,0.0012806305844223537,0.021930673533443433
9487,0.031627129458785055,0.00039789180779101023,0.014099267609602643
16672,0.03157518987958485,0.00038616205145005023,0.014099267609602643
22077,0.0315675001409509,0.0017067027644797844,0.02645389284943666
18892,0.03153858884283084,0.0013125165232557201,0.022267071364686596
21704,0.03153717488075289,0.005296694755051728,0.04973074547414651
22709,0.03153271020188382,0.0034486489772963254,0.04035257406277612
9230,0.031530919232049426,0.0016317052855823744,0.025590542159560626
22100,0.031520885349538494,0.00488937348615573,0.04773388348242834
4638,0.031519510989180766,0.00371532943392884,0.041852248035810016
16319,0.03151897418548022,0.0003500366791356405,0.014099267609602643
16976,0.031463220046426946,0.001100429150349038,0.019824334957608707
21109,0.03144660245941658,0.0009359543703050758,0.01753628792714455
20776,0.03143560421808922,0.000347925338709517,0.014099267609602643
21548,0.03143416848618126,0.0006022848190997035,0.014099267609602643
20619,0.03142989069112498,0.0003224157296392874,0.014099267609602643
23692,0.03139132186405509,0.0006666083660145002,0.014099267609602643
20993,0.03137569749287379,0.0004950730183761078,0.014099267609602643
9424,0.03137241461584439,0.0004760022113118264,0.014099267609602643
11027,0.031371218502891374,0.00047587157537528024,0.014099267609602643
19787,0.03137041305662505,0.0017575213320472963,0.026969545851259817
21504,0.031369844172261824,0.0012791340052525921,0.021930673533443433
9669,0.031363048600859145,0.002109339942358664,0.03026752830291597
20155,0.031355234159411854,0.000645823457788224,0.014099267609602643
21034,0.03135271239908105,0.0006454094078075491,0.014099267609602643
23719,0.03135139483489227,0.000645193290197717,0.014099267609602643
18055,0.03134890138466,0.0003387623002243313,0.014099267609602643
20235,0.03130602208058968,0.000419777988640458,0.014099267609602643
16144,0.03129293568036434,0.0004070872402764918,0.014099267609602643
15374,0.03129173272533027,0.0004069849607625981,0.014099267609602643
16166,0.03129052927119913,0.0004068827228649947,0.014099267609602643
22222,0.03128934105749537,0.0004067818621565246,0.014099267609602643
16343,0.03128816558330551,0.0004066821634331429,0.014099267609602643
8619,0.03128510946361665,0.00040642333136682417,0.014099267609602643
18552,0.03128510946361665,0.00040642333136682417,0.014099267609602643
22139,0.03128510946361665,0.00040642333136682417,0.014099267609602643
20422,0.03128197911801278,0.0004061587741739329,0.014099267609602643
13410,0.031255167933205125,0.003949613062450847,0.04312726770754791
15131,0.031238445125442202,0.005352676505601692,0.04998763231170281
3130,0.031237575567285417,0.004168310420052625,0.04453446190528324
19844,0.03121994656697133,0.0005377396529114188,0.014099267609602643
21744,0.03121994656697133,0.0005377396529114188,0.014099267609602643
19361,0.03121750102736706,0.0005374357652946966,0.014099267609602643
20108,0.03121627529294825,0.0005372836165478659,0.014099267609602643
16955,0.03119572847857345,0.0008087973966792198,0.015721493370303728
22917,0.031165299616442307,0.0003426450308680584,0.014099267609602643
21422,0.031152924408664365,0.0009896134398962332,0.018212854903872852
10302,0.031145776700120115,0.0012031800503052668,0.021143261536733446
15944,0.03114380393851572,0.0036206038499989207,0.04125241713578723
14357,0.031114100520050397,0.0024045014381936644,0.03289137497403024
12259,0.031108576763537413,0.0036161596590906825,0.04122145704990191
21283,0.031097130112684765,0.0003690314274518937,0.014099267609602643
9448,0.031094114289621055,0.0003688293807767108,0.014099267609602643
10491,0.0310722180398548,0.0005986347210867967,0.014099267609602643
15063,0.031070297752078743,0.0005983665575843118,0.014099267609602643
9616,0.031070297752078743,0.0005983665575843118,0.014099267609602643
19223,0.03106426803805029,0.004256986015516446,0.0450617544081497
17169,0.031056731551787176,0.00044225412561882805,0.014099267609602643
10461,0.031054915222832796,0.0004420938637938364,0.014099267609602643
20117,0.031053124769636606,0.0004419360840430012,0.014099267609602643
23008,0.031051956946788847,0.00044183327862613625,0.014099267609602643
22262,0.031045033670404107,0.0014472655592741974,0.02384142781219813
18310,0.031037538479120427,0.00036368773157436274,0.014099267609602643
17779,0.03101505393776302,0.0003581624246227067,0.014099267609602643
9675,0.031010818075201133,0.0003579041950923823,0.014099267609602643
16257,0.031008432091848975,0.00035775914975103127,0.014099267609602643
21867,0.030995514230955146,0.0003406700021673681,0.014099267609602643
20751,0.0309913295863202,0.00034043927685949214,0.014099267609602643
15027,0.03098950798021609,0.00034311153282895045,0.014099267609602643
9497,0.0309860010511413,0.0003429163151336678,0.014099267609602643
17421,0.0309860010511413,0.0003429163151336678,0.014099267609602643
21060,0.030983671583498074,0.0003427869838500087,0.014099267609602643
10553,0.030983202337897878,0.0035813864463008055,0.04101845348784498
21757,0.03098247315869984,0.0003427205538645236,0.014099267609602643
21793,0.030977828112894124,0.0038318566524646433,0.04248324119569486
9316,0.03097258873567857,0.0021766809876391313,0.030835237492549593
13552,0.030968527525081627,0.002272593856983468,0.03181458078080988
21724,0.030939772438632857,0.0021595813272476407,0.0307430191417277
23222,0.03093619067004702,0.00032987974569852516,0.014099267609602643
21873,0.03091308021620956,0.004957961308518781,0.048147492446844305
20687,0.03089537226075402,0.0003074662440695732,0.014099267609602643
16482,0.030894195886218417,0.00030741654573818075,0.014099267609602643
17233,0.03089334159838371,0.004008547233220729,0.043478280613290184
17778,0.03089149097845023,0.0003851260660724438,0.014099267609602643
18325,0.030891023621167177,0.0003443364653778938,0.014099267609602643
9441,0.030890093908673033,0.0003072437492027737,0.014099267609602643
10552,0.03088865701299323,0.00034421182508026884,0.014099267609602643
22419,0.0308860176570276,0.0003070728057411706,0.014099267609602643
8979,0.03088514541330223,0.0003440274021668795,0.014099267609602643
19520,0.030867720017788813,0.00032296646046768666,0.014099267609602643
16565,0.030866545399513376,0.0003229127867401168,0.014099267609602643
22569,0.03085074401044756,0.0002905833973457254,0.014099267609602643
19774,0.03084959894292902,0.0002905421605433475,0.014099267609602643
9255,0.030847324714242452,0.0002904604319730946,0.014099267609602643
15051,0.030836452765447567,0.00031133781922227353,0.014099267609602643
19398,0.030831736488454595,0.00026758273447257606,0.014099267609602643
16264,0.0308305213892498,0.00026754732841501765,0.014099267609602643
13440,0.030827501958102965,0.0002674596136328956,0.014099267609602643
15778,0.030824490424437356,0.00026737250700040063,0.014099267609602643
22133,0.0308232695925664,0.0002673373029745951,0.014099267609602643
22972,0.030822083631976235,0.00026730316401096945,0.014099267609602643
23589,0.03077895469144669,0.0003032658727903493,0.014099267609602643
16935,0.03077895469144669,0.0003032658727903493,0.014099267609602643
22047,0.030777216607566577,0.0003032015675619707,0.014099267609602643
9000,0.03077089992678432,0.0003029690296298196,0.014099267609602643
20015,0.03076916554631759,0.0003029055010553378,0.014099267609602643
15443,0.030768032012831917,0.0003028640553071568,0.014099267609602643
19043,0.030764719704866092,0.0012286714346172142,0.0214075818571627
19258,0.03073713754179591,0.0002721739738242748,0.014099267609602643
9953,0.030735418188324842,0.00027212742512063763,0.014099267609602643
21521,0.03073371203897092,0.00027208135783548946,0.014099267609602643
19522,0.030715631557469897,0.0002861174839559905,0.014099267609602643
19638,0.03068022439383436,0.004594911905868798,0.046283596530539484
23709,0.030659611600259318,0.0008248014010561089,0.01598052714546211
15379,0.030646170085411775,0.0003074533537442489,0.014099267609602643
17190,0.03064501175857688,0.00030741473171487147,0.014099267609602643
9587,0.030642634914019112,0.00030733567603698594,0.014099267609602643
16301,0.030642634914019112,0.00030733567603698594,0.014099267609602643
19830,0.030640394723757874,0.00030726140600067283,0.014099267609602643
22650,0.030628695833839828,0.0008193114563554769,0.01589997110829694
22576,0.03062139306171202,0.004127768532668647,0.044342859979658235
9371,0.03058475695434676,0.0019832445150458435,0.029349067931893544
8515,0.030505025324353258,0.00032809074007884165,0.014099267609602643
22229,0.030496997839655246,0.0002873797970774275,0.014099267609602643
15328,0.030492849856951165,0.0003336252508453089,0.014099267609602643
10422,0.030491347510711878,0.00028725479449857427,0.014099267609602643
21764,0.03048903767441881,0.000287204105459363,0.014099267609602643
18627,0.030488820811417572,0.00033348541016144285,0.014099267609602643
17429,0.0304870300729166,0.00033342351567561295,0.014099267609602643
20360,0.030470536627850334,0.002462212777151621,0.03339376079011886
18279,0.030437849816134954,0.0002985445612317051,0.014099267609602643
23049,0.030436693092298794,0.000298518104435759,0.014099267609602643
10591,0.030399662677668665,0.0003619456843633789,0.014099267609602643
21542,0.030389515056943026,0.00029990448155365517,0.014099267609602643
17134,0.030388344133293305,0.0002998795578984367,0.014099267609602643
19396,0.030387179285009003,0.0002998548268104943,0.014099267609602643
14615,0.030386844654611694,0.0002811374858895518,0.014099267609602643
19176,0.030386000260221382,0.00029982985898438654,0.014099267609602643
19063,0.03038533054671623,0.0007327906136519947,0.014588583776374573
10035,0.030380111904237547,0.00029970613077183906,0.014099267609602643
18205,0.030374853750752356,0.0009174387021192962,0.017243513243769767
18425,0.030351310858492492,0.0002962447284948556,0.014099267609602643
23462,0.030326857242046368,0.00030100686973198254,0.014099267609602643
17167,0.030325680719963333,0.0003009845221525475,0.014099267609602643
8600,0.03032273847438982,0.00030092891947260423,0.014099267609602643
19193,0.030320938943206685,0.0003008951119474318,0.014099267609602643
20675,0.03031977589558378,0.00030087334275116974,0.014099267609602643
18914,0.030318615446878402,0.0003008516854390509,0.014099267609602643
17937,0.03028697539162825,0.0003578617876661709,0.014099267609602643
20438,0.03028697539162825,0.0003578617876661709,0.014099267609602643
20052,0.03023953797898131,0.0002792298231675469,0.014099267609602643
15773,0.03023543294534152,0.000279190648586075,0.014099267609602643
8559,0.03023543294534152,0.000279190648586075,0.014099267609602643
9146,0.030231333721330828,0.0002791522906600146,0.014099267609602643
3109,0.030229946793105977,3.05837418793929e-08,0.00024334463955370282
9818,0.030138946481569964,0.005137373431766445,0.04907805519281793
8731,0.030121886789018407,0.002069346840349874,0.029977206652192438
16589,0.030118801466190462,0.0033033810902808125,0.03944595141931488
21441,0.03001978358850503,0.0012037575378475388,0.021143261536733446
15721,0.03001622701518676,0.00028798773208382056,0.014099267609602643
18565,0.02996999634932289,0.00027829826392807,0.014099267609602643
10477,0.029893465237855785,0.0029562922333297207,0.03683021691522987
23611,0.02982292603574288,0.0014673697564913824,0.02404223807556556
20551,0.029712804848567018,0.004071676681929813,0.04399770140229273
16211,0.02967907285683702,0.004131372086120905,0.04435324213153456
12227,0.029496717842000766,0.005057141640616306,0.048793035958573656
4028,0.029437135360319833,0.0034609175326880733,0.04041687940570661
20564,0.029291130616028074,0.0018287492710093878,0.02767050838700687
23053,0.02926165115071351,0.004418222861777419,0.045379939634521076
20194,0.029192694751760354,0.0024782389636986805,0.03357296484874433
23062,0.029112978573638204,0.004625788370397405,0.046452489861752655
19642,0.02904546797362978,0.002104484843231104,0.030261477836100274
18516,0.028979173166072056,0.0015271155657975947,0.024613267086825513
8572,0.028916953414915056,0.0020343127480574575,0.029699721893658416
18009,0.028874625396129935,0.0011806441101917717,0.020875536970575995
11853,0.028855599589418773,0.0016601676835010244,0.02586697297987562
3608,0.02881810347625187,0.004887823100852684,0.04773388348242834
16705,0.028805907770565436,0.0010735191968742693,0.01942752329748962
21866,0.02876146737935599,0.00332803064462658,0.03960995794825296
22339,0.02861413516277382,0.003847562124892024,0.04261532781350495
9664,0.028608985355719374,0.0012269544849837228,0.0213932823641793
8864,0.028559710155455664,0.001641497373535042,0.02567663322823162
11663,0.028535652065282663,0.002066401772490088,0.02996659192547898
18496,0.0285336665583511,0.002791616570963763,0.035927659085872234
18984,0.028509279119908776,0.0014212613468210617,0.023526704818736994
15972,0.02848045545427054,0.002420920915480194,0.033002502714170316
22345,0.028476542209093056,0.00247550758660982,0.03355500629890767
23277,0.028458569525997235,0.005247790031990371,0.049609801213310954
9275,0.028323575078306615,0.0029460955860514198,0.03676089426636347
14129,0.028301305207047614,0.0035698065801025402,0.04092760954228993
21968,0.028283459347112447,0.002159991538250458,0.0307430191417277
15898,0.0282575644634155,0.0048021282622258705,0.04730472598129617
9747,0.028234210839694254,0.0017575397347694747,0.026969545851259817
22602,0.028214569902692624,0.0017393220527750523,0.026820166278902133
17498,0.0282108202839568,0.005167811947030695,0.04924378090843221
23065,0.028152083134334677,0.004287575147048359,0.045223458709346534
19494,0.028103176268512595,0.0013678445275514667,0.02292449716180834
19071,0.028077921985001225,0.001359507671354919,0.022837050045912678
15273,0.02804304245718782,0.0020657176779688906,0.02996659192547898
16647,0.028038936625530336,0.0015837614525342728,0.02510251385922516
